product_id,product_name,category,fit,neckline,pattern,sleeve_style,length,occasion,style_aesthetic,trend,price,base_return_rate
PROD_00868,SS25 Preview Relaxed Animal Print Sweatshirt,Sweatshirts,Relaxed,-,Animal Print,Bell,-,Evening,Boho,SS25 Preview,57.08,0.4560984431687375
PROD_00869,AW24 Trend Fitted Stripe Sweatshirt,Sweatshirts,Fitted,-,Stripe,Long,-,Loungewear,Minimalist,AW24 Trend,38.63,0.5243774120344816
PROD_00870,AW24 Trend Slim Abstract Sweatshirt,Sweatshirts,Slim,-,Abstract,Sleeveless,-,Evening,Sporty,AW24 Trend,69.47,0.5038124843253999
PROD_00871,Clearance Slim Floral Sweatshirt,Sweatshirts,Slim,-,Floral,Bell,-,Evening,Boho,Clearance,42.24,0.4571085966857163
PROD_00872,AW24 Trend Fitted Abstract Sweatshirt,Sweatshirts,Fitted,-,Abstract,Cap,-,Loungewear,Classic,AW24 Trend,66.94,0.5470187215799804
PROD_00873,Continuity Oversized Abstract Sweatshirt,Sweatshirts,Oversized,-,Abstract,Standard,-,Casual,Contemporary,Continuity,71.32,0.3777109817693926
PROD_00874,AW24 Trend Fitted Check Sweatshirt,Sweatshirts,Fitted,-,Check,Standard,-,Casual,Boho,AW24 Trend,40.94,0.5379171699537995
PROD_00875,Continuity Relaxed Plain Sweatshirt,Sweatshirts,Relaxed,-,Plain,Bell,-,Casual,Sporty,Continuity,51.96,0.31928321316819763
PROD_00876,Clearance Oversized Animal Print Sweatshirt,Sweatshirts,Oversized,-,Animal Print,Cap,-,Holiday,Boho,Clearance,56.91,0.45874025338454827
PROD_00877,Continuity Slim Polka Dot Sweatshirt,Sweatshirts,Slim,-,Polka Dot,Long,-,Smart Casual,Sporty,Continuity,41.35,0.3504307591820865
PROD_00878,SS25 Preview Oversized Plain Sweatshirt,Sweatshirts,Oversized,-,Plain,Sleeveless,-,Loungewear,Romantic,SS25 Preview,53.34,0.4101428343079177
PROD_00879,Clearance Regular Plain Sweatshirt,Sweatshirts,Regular,-,Plain,Long,-,Holiday,Romantic,Clearance,57.39,0.35368634222265927
PROD_00880,SS25 Preview Regular Animal Print Sweatshirt,Sweatshirts,Regular,-,Animal Print,Sleeveless,-,Loungewear,Classic,SS25 Preview,47.97,0.549920729894344
PROD_00881,SS25 Preview Regular Abstract Sweatshirt,Sweatshirts,Regular,-,Abstract,Standard,-,Smart Casual,Classic,SS25 Preview,43.77,0.43804550647600554
PROD_00882,Clearance Oversized Stripe Sweatshirt,Sweatshirts,Oversized,-,Stripe,Cap,-,Evening,Minimalist,Clearance,47.91,0.38640635882653357
PROD_00883,AW24 Core Regular Animal Print Sweatshirt,Sweatshirts,Regular,-,Animal Print,Standard,-,Loungewear,Sporty,AW24 Core,68.39,0.4292840045273527
PROD_00884,Clearance Slim Animal Print Sweatshirt,Sweatshirts,Slim,-,Animal Print,Balloon,-,Loungewear,Romantic,Clearance,46.17,0.5875087169707681
PROD_00885,Clearance Relaxed Stripe Sweatshirt,Sweatshirts,Relaxed,-,Stripe,Long,-,Work,Contemporary,Clearance,49.33,0.3681297545614092
PROD_00886,SS25 Preview Regular Check Sweatshirt,Sweatshirts,Regular,-,Check,Puff,-,Holiday,Classic,SS25 Preview,67.21,0.4412840544516885
PROD_00887,AW24 Core Regular Check Sweatshirt,Sweatshirts,Regular,-,Check,Bell,-,Casual,Romantic,AW24 Core,43.94,0.41361056346436187
PROD_00888,SS25 Preview Fitted Stripe Sweatshirt,Sweatshirts,Fitted,-,Stripe,Balloon,-,Casual,Romantic,SS25 Preview,47.98,0.5529831257513003
PROD_00889,Continuity Fitted Polka Dot Sweatshirt,Sweatshirts,Fitted,-,Polka Dot,Long,-,Holiday,Boho,Continuity,53.46,0.41367945687101976
PROD_00890,Continuity Oversized Animal Print Sweatshirt,Sweatshirts,Oversized,-,Animal Print,Puff,-,Smart Casual,Boho,Continuity,40.31,0.4789279945106385
PROD_00891,AW24 Core Oversized Animal Print Sweatshirt,Sweatshirts,Oversized,-,Animal Print,Long,-,Casual,Minimalist,AW24 Core,54.4,0.42550152661362467
PROD_00892,AW24 Trend Relaxed Plain Sweatshirt,Sweatshirts,Relaxed,-,Plain,Puff,-,Loungewear,Contemporary,AW24 Trend,48.93,0.370313355474832
PROD_00893,AW24 Core Relaxed Check Sweatshirt,Sweatshirts,Relaxed,-,Check,Balloon,-,Holiday,Romantic,AW24 Core,67.37,0.41292402490975677
PROD_00894,SS25 Preview Relaxed Floral Sweatshirt,Sweatshirts,Relaxed,-,Floral,Balloon,-,Casual,Minimalist,SS25 Preview,65.07,0.5038719301977863
PROD_00895,SS25 Preview Slim Animal Print Sweatshirt,Sweatshirts,Slim,-,Animal Print,Sleeveless,-,Evening,Boho,SS25 Preview,56.67,0.6150580197306599
PROD_00896,AW24 Trend Regular Animal Print Sweatshirt,Sweatshirts,Regular,-,Animal Print,Balloon,-,Smart Casual,Sporty,AW24 Trend,48.52,0.5225888226426815
PROD_00897,AW24 Trend Oversized Abstract Sweatshirt,Sweatshirts,Oversized,-,Abstract,Sleeveless,-,Smart Casual,Sporty,AW24 Trend,48.96,0.48984787621092146
PROD_00898,Clearance Relaxed Floral Sweatshirt,Sweatshirts,Relaxed,-,Floral,Sleeveless,-,Smart Casual,Contemporary,Clearance,47.92,0.3767387335447926
PROD_00899,AW24 Core Relaxed Floral Sweatshirt,Sweatshirts,Relaxed,-,Floral,Long,-,Casual,Classic,AW24 Core,48.82,0.3761611442254447
PROD_00900,Continuity Oversized Animal Print Sweatshirt,Sweatshirts,Oversized,-,Animal Print,Standard,-,Holiday,Classic,Continuity,55.88,0.359804453811094
PROD_00901,SS25 Preview Relaxed Animal Print Sweatshirt,Sweatshirts,Relaxed,-,Animal Print,Balloon,-,Evening,Romantic,SS25 Preview,42.15,0.45570990784451765
PROD_00902,Continuity Oversized Floral Sweatshirt,Sweatshirts,Oversized,-,Floral,Long,-,Holiday,Boho,Continuity,53.82,0.32193893891962466
PROD_00903,Clearance Regular Polka Dot Sweatshirt,Sweatshirts,Regular,-,Polka Dot,Bell,-,Smart Casual,Classic,Clearance,64.89,0.3933250932309028
PROD_00904,SS25 Preview Oversized Check Sweatshirt,Sweatshirts,Oversized,-,Check,Bell,-,Casual,Romantic,SS25 Preview,52.57,0.5539474653884113
PROD_00905,AW24 Core Oversized Polka Dot Sweatshirt,Sweatshirts,Oversized,-,Polka Dot,Cap,-,Smart Casual,Minimalist,AW24 Core,48.94,0.393370420757563
PROD_00906,AW24 Core Fitted Check Sweatshirt,Sweatshirts,Fitted,-,Check,Balloon,-,Loungewear,Classic,AW24 Core,40.22,0.537399508729401
PROD_00907,SS25 Preview Regular Check Sweatshirt,Sweatshirts,Regular,-,Check,Bell,-,Casual,Boho,SS25 Preview,64.75,0.43128216495106064
PROD_00908,SS25 Preview Fitted Polka Dot Sweatshirt,Sweatshirts,Fitted,-,Polka Dot,Balloon,-,Smart Casual,Romantic,SS25 Preview,42.82,0.567714637598905
PROD_00909,SS25 Preview Regular Stripe Sweatshirt,Sweatshirts,Regular,-,Stripe,Puff,-,Holiday,Boho,SS25 Preview,69.27,0.4235565934594501
PROD_00910,SS25 Preview Regular Check Sweatshirt,Sweatshirts,Regular,-,Check,Puff,-,Smart Casual,Minimalist,SS25 Preview,61.92,0.5159502975624899
PROD_00911,AW24 Trend Relaxed Polka Dot Pyjama,Pyjamas,Relaxed,-,Polka Dot,Puff,-,Work,Minimalist,AW24 Trend,45.55,0.32822252303373267
PROD_00912,AW24 Core Fitted Floral Pyjama,Pyjamas,Fitted,-,Floral,Bell,-,Loungewear,Contemporary,AW24 Core,57.58,0.4575244535283959
PROD_00913,Continuity Relaxed Polka Dot Pyjama,Pyjamas,Relaxed,-,Polka Dot,Sleeveless,-,Holiday,Minimalist,Continuity,53.4,0.19152690457858346
PROD_00914,Continuity Regular Floral Pyjama,Pyjamas,Regular,-,Floral,Long,-,Loungewear,Contemporary,Continuity,37.27,0.18972426661670172
PROD_00915,Clearance Slim Floral Pyjama,Pyjamas,Slim,-,Floral,Puff,-,Evening,Contemporary,Clearance,42.44,0.4276093034164577
PROD_00916,SS25 Preview Fitted Abstract Pyjama,Pyjamas,Fitted,-,Abstract,Balloon,-,Evening,Boho,SS25 Preview,33.9,0.5631544407106519
PROD_00917,AW24 Core Fitted Polka Dot Pyjama,Pyjamas,Fitted,-,Polka Dot,Bell,-,Casual,Minimalist,AW24 Core,56.3,0.40115256408094935
PROD_00918,AW24 Core Regular Plain Pyjama,Pyjamas,Regular,-,Plain,Sleeveless,-,Work,Minimalist,AW24 Core,35.73,0.29041136604795054
PROD_00919,SS25 Preview Oversized Abstract Pyjama,Pyjamas,Oversized,-,Abstract,Balloon,-,Work,Boho,SS25 Preview,48.22,0.45666377000964564
PROD_00920,AW24 Core Fitted Animal Print Pyjama,Pyjamas,Fitted,-,Animal Print,Long,-,Work,Boho,AW24 Core,57.64,0.3759394884771402
PROD_00921,AW24 Trend Oversized Plain Pyjama,Pyjamas,Oversized,-,Plain,Balloon,-,Loungewear,Romantic,AW24 Trend,36.01,0.41147493287276604
PROD_00922,AW24 Trend Fitted Animal Print Pyjama,Pyjamas,Fitted,-,Animal Print,Cap,-,Loungewear,Romantic,AW24 Trend,33.81,0.4421155461260985
PROD_00923,Continuity Relaxed Stripe Pyjama,Pyjamas,Relaxed,-,Stripe,Balloon,-,Loungewear,Romantic,Continuity,36.73,0.27094436640366315
PROD_00924,Continuity Oversized Plain Pyjama,Pyjamas,Oversized,-,Plain,Puff,-,Holiday,Boho,Continuity,43.62,0.25162849285443556
PROD_00925,Continuity Regular Polka Dot Pyjama,Pyjamas,Regular,-,Polka Dot,Sleeveless,-,Loungewear,Boho,Continuity,33.44,0.2499011044213568
PROD_00926,AW24 Trend Fitted Animal Print Pyjama,Pyjamas,Fitted,-,Animal Print,Puff,-,Casual,Classic,AW24 Trend,56.65,0.47267586174005155
PROD_00927,SS25 Preview Relaxed Floral Pyjama,Pyjamas,Relaxed,-,Floral,Balloon,-,Work,Sporty,SS25 Preview,52.59,0.420841010726857
PROD_00928,Continuity Relaxed Animal Print Pyjama,Pyjamas,Relaxed,-,Animal Print,Cap,-,Evening,Boho,Continuity,40.33,0.2119401245618216
PROD_00929,Continuity Relaxed Abstract Pyjama,Pyjamas,Relaxed,-,Abstract,Bell,-,Holiday,Minimalist,Continuity,38.93,0.27279587353429086
PROD_00930,AW24 Trend Regular Floral Pyjama,Pyjamas,Regular,-,Floral,Long,-,Casual,Contemporary,AW24 Trend,48.62,0.36095866950537775
PROD_00931,AW24 Trend Relaxed Abstract Pyjama,Pyjamas,Relaxed,-,Abstract,Cap,-,Loungewear,Classic,AW24 Trend,56.04,0.2971906717316446
PROD_00932,Continuity Regular Check Pyjama,Pyjamas,Regular,-,Check,Standard,-,Casual,Classic,Continuity,33.6,0.2857766658176223
PROD_00933,AW24 Core Fitted Plain Pyjama,Pyjamas,Fitted,-,Plain,Standard,-,Evening,Romantic,AW24 Core,39.69,0.33323602348613146
PROD_00934,Continuity Slim Stripe Pyjama,Pyjamas,Slim,-,Stripe,Bell,-,Smart Casual,Classic,Continuity,36.35,0.30928390764814023
PROD_00935,Continuity Relaxed Floral Pyjama,Pyjamas,Relaxed,-,Floral,Sleeveless,-,Loungewear,Boho,Continuity,57.37,0.2378072102012413
PROD_00936,AW24 Core Regular Floral Pyjama,Pyjamas,Regular,-,Floral,Bell,-,Smart Casual,Classic,AW24 Core,33.74,0.31030726002716097
PROD_00937,Clearance Relaxed Polka Dot Pyjama,Pyjamas,Relaxed,-,Polka Dot,Balloon,-,Evening,Minimalist,Clearance,40.69,0.32200013334774086
PROD_00938,Clearance Relaxed Animal Print Pyjama,Pyjamas,Relaxed,-,Animal Print,Puff,-,Smart Casual,Sporty,Clearance,43.24,0.3855925189591299
PROD_00939,Clearance Regular Animal Print Pyjama,Pyjamas,Regular,-,Animal Print,Bell,-,Evening,Sporty,Clearance,36.66,0.3392839608942246
PROD_00940,SS25 Preview Oversized Animal Print Pyjama,Pyjamas,Oversized,-,Animal Print,Cap,-,Loungewear,Romantic,SS25 Preview,38.67,0.48687641807211607
PROD_00941,Continuity Relaxed Check Pyjama,Pyjamas,Relaxed,-,Check,Bell,-,Smart Casual,Classic,Continuity,37.06,0.27672333941592236
PROD_00942,SS25 Preview Relaxed Stripe Pyjama,Pyjamas,Relaxed,-,Stripe,Puff,-,Work,Contemporary,SS25 Preview,44.07,0.332168636870131
PROD_00943,SS25 Preview Slim Plain Pyjama,Pyjamas,Slim,-,Plain,Bell,-,Smart Casual,Boho,SS25 Preview,56.66,0.46431958496934517
PROD_00944,Continuity Oversized Animal Print Pyjama,Pyjamas,Oversized,-,Animal Print,Standard,-,Loungewear,Minimalist,Continuity,41.17,0.2906871875422288
PROD_00945,Clearance Relaxed Plain Pyjama,Pyjamas,Relaxed,-,Plain,Long,-,Evening,Boho,Clearance,45.27,0.18493993884537724
PROD_00946,AW24 Trend Regular Polka Dot Pyjama,Pyjamas,Regular,-,Polka Dot,Standard,-,Holiday,Boho,AW24 Trend,55.82,0.31605825506946666
PROD_00947,AW24 Trend Oversized Animal Print Pyjama,Pyjamas,Oversized,-,Animal Print,Puff,-,Evening,Contemporary,AW24 Trend,41.86,0.4930005377791073
PROD_00948,AW24 Core Oversized Polka Dot Pyjama,Pyjamas,Oversized,-,Polka Dot,Puff,-,Smart Casual,Boho,AW24 Core,55.7,0.34917379430189893
PROD_00949,SS25 Preview Oversized Abstract Pyjama,Pyjamas,Oversized,-,Abstract,Sleeveless,-,Holiday,Romantic,SS25 Preview,31.6,0.48067078077450615
PROD_00950,Continuity Relaxed Abstract Pyjama,Pyjamas,Relaxed,-,Abstract,Cap,-,Holiday,Boho,Continuity,42.89,0.2220059564183583
PROD_00951,SS25 Preview Regular Polka Dot Pyjama,Pyjamas,Regular,-,Polka Dot,Standard,-,Smart Casual,Contemporary,SS25 Preview,36.89,0.3229716283683232
PROD_00952,SS25 Preview Slim Abstract Pyjama,Pyjamas,Slim,-,Abstract,Puff,-,Holiday,Minimalist,SS25 Preview,48.87,0.443778450659568
PROD_00953,AW24 Trend Fitted Check Pyjama,Pyjamas,Fitted,-,Check,Sleeveless,-,Work,Classic,AW24 Trend,32.91,0.4362510290483166
PROD_00954,SS25 Preview Slim Animal Print Pyjama,Pyjamas,Slim,-,Animal Print,Standard,-,Smart Casual,Classic,SS25 Preview,53.15,0.4530979310528064
PROD_00955,AW24 Core Relaxed Floral Pyjama,Pyjamas,Relaxed,-,Floral,Cap,-,Evening,Sporty,AW24 Core,44.54,0.30514891816465467
PROD_00956,AW24 Trend Regular Plain Pyjama,Pyjamas,Regular,-,Plain,Sleeveless,-,Casual,Minimalist,AW24 Trend,57.9,0.2916070670408686
PROD_00957,Continuity Relaxed Check Pyjama,Pyjamas,Relaxed,-,Check,Balloon,-,Evening,Boho,Continuity,37.31,0.230056465958807
PROD_00958,SS25 Preview Slim Stripe Pyjama,Pyjamas,Slim,-,Stripe,Standard,-,Smart Casual,Classic,SS25 Preview,36.16,0.39918671770364
PROD_00959,AW24 Trend Oversized Plain Pyjama,Pyjamas,Oversized,-,Plain,Bell,-,Evening,Contemporary,AW24 Trend,56.09,0.3479365598204187
PROD_00960,AW24 Trend Relaxed Polka Dot Pyjama,Pyjamas,Relaxed,-,Polka Dot,Puff,-,Casual,Classic,AW24 Trend,42.62,0.3415347840628574
PROD_00961,AW24 Core Oversized Polka Dot Accessorie,Accessories,Oversized,-,Polka Dot,-,-,Evening,Contemporary,AW24 Core,18.23,0.2534410794571215
PROD_00962,Clearance Regular Check Accessorie,Accessories,Regular,-,Check,-,-,Loungewear,Classic,Clearance,25.99,0.1710276177901861
PROD_00963,SS25 Preview Regular Check Accessorie,Accessories,Regular,-,Check,-,-,Evening,Sporty,SS25 Preview,18.09,0.2715552623193179
PROD_00964,AW24 Core Relaxed Floral Accessorie,Accessories,Relaxed,-,Floral,-,-,Loungewear,Sporty,AW24 Core,27.24,0.1403038757907132
PROD_00965,Continuity Fitted Animal Print Accessorie,Accessories,Fitted,-,Animal Print,-,-,Casual,Boho,Continuity,27.07,0.27980705464034017
PROD_00966,AW24 Trend Relaxed Floral Accessorie,Accessories,Relaxed,-,Floral,-,-,Work,Classic,AW24 Trend,18.9,0.18205632243609246
PROD_00967,SS25 Preview Slim Floral Accessorie,Accessories,Slim,-,Floral,-,-,Loungewear,Minimalist,SS25 Preview,19.43,0.32271124464193335
PROD_00968,AW24 Core Slim Floral Accessorie,Accessories,Slim,-,Floral,-,-,Work,Romantic,AW24 Core,24.63,0.29476236585206667
PROD_00969,AW24 Core Oversized Polka Dot Accessorie,Accessories,Oversized,-,Polka Dot,-,-,Smart Casual,Classic,AW24 Core,28.99,0.1917259174356868
PROD_00970,Clearance Fitted Polka Dot Accessorie,Accessories,Fitted,-,Polka Dot,-,-,Loungewear,Minimalist,Clearance,22.15,0.2797948592582264
PROD_00971,AW24 Trend Regular Stripe Accessorie,Accessories,Regular,-,Stripe,-,-,Casual,Contemporary,AW24 Trend,30.51,0.2311967742390802
PROD_00972,SS25 Preview Oversized Plain Accessorie,Accessories,Oversized,-,Plain,-,-,Loungewear,Romantic,SS25 Preview,18.2,0.26730081662886773
PROD_00973,AW24 Trend Slim Plain Accessorie,Accessories,Slim,-,Plain,-,-,Work,Sporty,AW24 Trend,28.95,0.2566322880166532
PROD_00974,Continuity Fitted Polka Dot Accessorie,Accessories,Fitted,-,Polka Dot,-,-,Casual,Contemporary,Continuity,20.93,0.17365030120835823
PROD_00975,SS25 Preview Regular Stripe Accessorie,Accessories,Regular,-,Stripe,-,-,Holiday,Sporty,SS25 Preview,17.8,0.2682495105068136
PROD_00976,Continuity Oversized Abstract Accessorie,Accessories,Oversized,-,Abstract,-,-,Smart Casual,Classic,Continuity,24.61,0.2152727137825976
PROD_00977,AW24 Core Relaxed Abstract Accessorie,Accessories,Relaxed,-,Abstract,-,-,Smart Casual,Boho,AW24 Core,17.61,0.1646772158839607
PROD_00978,SS25 Preview Oversized Abstract Accessorie,Accessories,Oversized,-,Abstract,-,-,Evening,Romantic,SS25 Preview,22.9,0.3519398230966493
PROD_00979,Clearance Fitted Abstract Accessorie,Accessories,Fitted,-,Abstract,-,-,Evening,Contemporary,Clearance,27.66,0.3140765631300543
PROD_00980,Continuity Regular Animal Print Accessorie,Accessories,Regular,-,Animal Print,-,-,Work,Boho,Continuity,31.84,0.18026295764379155
PROD_00981,AW24 Trend Relaxed Polka Dot Accessorie,Accessories,Relaxed,-,Polka Dot,-,-,Holiday,Romantic,AW24 Trend,23.5,0.1931339953236609
PROD_00982,SS25 Preview Slim Animal Print Accessorie,Accessories,Slim,-,Animal Print,-,-,Smart Casual,Minimalist,SS25 Preview,27.13,0.4153703626491708
PROD_00983,AW24 Core Relaxed Animal Print Accessorie,Accessories,Relaxed,-,Animal Print,-,-,Work,Minimalist,AW24 Core,19.4,0.16981503562765557
PROD_00984,AW24 Core Fitted Check Accessorie,Accessories,Fitted,-,Check,-,-,Loungewear,Contemporary,AW24 Core,22.93,0.3142554501465182
PROD_00985,AW24 Trend Fitted Polka Dot Accessorie,Accessories,Fitted,-,Polka Dot,-,-,Work,Romantic,AW24 Trend,24.56,0.3260469721364431
PROD_00986,Clearance Relaxed Abstract Accessorie,Accessories,Relaxed,-,Abstract,-,-,Casual,Sporty,Clearance,26.53,0.15989297797950383
PROD_00987,Continuity Oversized Floral Accessorie,Accessories,Oversized,-,Floral,-,-,Holiday,Sporty,Continuity,23.7,0.1260683068950682
PROD_00988,SS25 Preview Fitted Floral Accessorie,Accessories,Fitted,-,Floral,-,-,Holiday,Boho,SS25 Preview,24.04,0.35466149396636715
PROD_00989,AW24 Core Oversized Abstract Accessorie,Accessories,Oversized,-,Abstract,-,-,Work,Classic,AW24 Core,29.92,0.2648672175250991
PROD_00990,AW24 Trend Fitted Abstract Accessorie,Accessories,Fitted,-,Abstract,-,-,Casual,Classic,AW24 Trend,18.08,0.3671243074033178
PROD_00991,AW24 Core Regular Polka Dot Accessorie,Accessories,Regular,-,Polka Dot,-,-,Casual,Contemporary,AW24 Core,25.55,0.12941287704459722
PROD_00992,Clearance Oversized Floral Accessorie,Accessories,Oversized,-,Floral,-,-,Casual,Classic,Clearance,30.02,0.2834822040443801
PROD_00993,Clearance Oversized Abstract Accessorie,Accessories,Oversized,-,Abstract,-,-,Evening,Romantic,Clearance,22.05,0.2942534508351802
PROD_00994,AW24 Trend Fitted Stripe Accessorie,Accessories,Fitted,-,Stripe,-,-,Casual,Boho,AW24 Trend,24.56,0.29294478970787025
PROD_00995,AW24 Trend Fitted Abstract Accessorie,Accessories,Fitted,-,Abstract,-,-,Casual,Classic,AW24 Trend,17.97,0.305737158334991
PROD_00996,AW24 Core Oversized Polka Dot Accessorie,Accessories,Oversized,-,Polka Dot,-,-,Casual,Minimalist,AW24 Core,21.11,0.2546902899460517
PROD_00997,SS25 Preview Relaxed Animal Print Accessorie,Accessories,Relaxed,-,Animal Print,-,-,Loungewear,Minimalist,SS25 Preview,18.75,0.24399489037236316
PROD_00998,Clearance Slim Polka Dot Accessorie,Accessories,Slim,-,Polka Dot,-,-,Holiday,Boho,Clearance,26.2,0.30285077519437786
PROD_00999,AW24 Core Slim Abstract Accessorie,Accessories,Slim,-,Abstract,-,-,Casual,Boho,AW24 Core,31.17,0.28670368571253535
PROD_01000,AW24 Trend Regular Animal Print Accessorie,Accessories,Regular,-,Animal Print,-,-,Casual,Classic,AW24 Trend,26.82,0.24456201689007895
